i,time (s),dt
1070,9.920622826,0.008322
1071,9.92895031,0.008327
1072,9.937284708,0.008334
1073,9.94562149,0.008337
1074,9.953955173,0.008334
1075,9.962285757,0.008331
1076,9.970620871,0.008335
1077,9.978952408,0.008332
1078,9.987282276,0.00833
1079,9.995617151,0.008335
1080,10.0039506,0.008333
1081,10.01229906,0.008348
1082,10.02062893,0.00833
1083,10.02895403,0.008325
1084,10.03730369,0.00835
1085,10.04562521,0.008322
1086,10.05396724,0.008342
1087,10.06229401,0.008327
1088,10.07063103,0.008337
1089,10.07895947,0.008328
1090,10.08729839,0.008339
1091,10.09562826,0.00833
1092,10.10396218,0.008334
1093,10.11230516,0.008343
1094,10.12062573,0.008321
1095,10.12895584,0.00833
1096,10.13728523,0.008329
1097,10.14562345,0.008338
1098,10.15395522,0.008332
1099,10.16228962,0.008334
1100,10.1706233,0.008334
1101,10.17895198,0.008329
1102,10.18728447,0.008332
1103,10.19561744,0.008333
1104,10.20395112,0.008334
1105,10.2123065,0.008355
1106,10.22062254,0.008316
1107,10.22895241,0.00833
1108,10.23728442,0.008332
1109,10.2456224,0.008338
1110,10.25395584,0.008333
1111,10.26228809,0.008332
1112,10.27066326,0.008375
1113,10.27897,0.008307
1114,10.28730059,0.008331
1115,10.29563308,0.008332
1116,10.30396676,0.008334
1117,10.31231546,0.008349
1118,10.32064176,0.008326
1119,10.328969,0.008327
1120,10.33729959,0.008331
1121,10.34563899,0.008339
1122,10.353971,0.008332
1123,10.36230469,0.008334
1124,10.37063766,0.008333
1125,10.3789804,0.008343
1126,10.38731289,0.008332
1127,10.39564514,0.008332
1128,10.40397787,0.008333
1129,10.41232395,0.008346
1130,10.42065787,0.008334
1131,10.42898583,0.008328
1132,10.43731475,0.008329
1133,10.44565153,0.008337
1134,10.45398307,0.008332
1135,10.46231842,0.008335
1136,10.47064996,0.008332
1137,10.47897339,0.008323
1138,10.48730564,0.008332
1139,10.49563837,0.008333
1140,10.50397158,0.008333
1141,10.51231718,0.008346
1142,10.52064943,0.008332
1143,10.52898288,0.008333
1144,10.53731918,0.008336
1145,10.54564333,0.008324
1146,10.55397964,0.008336
1147,10.56231976,0.00834
1148,10.5706501,0.00833
1149,10.57895613,0.008306
1150,10.58730364,0.008348
1151,10.59562206,0.008318
1152,10.60396767,0.008346
1153,10.6123023,0.008335
1154,10.6206255,0.008323
1155,10.62896442,0.008339
1156,10.63729453,0.00833
1157,10.64562511,0.008331
1158,10.65395546,0.00833
1159,10.6622889,0.008333
1160,10.67062211,0.008333
1161,10.6789515,0.008329
1162,10.68728447,0.008333
1163,10.69561672,0.008332
1164,10.70395136,0.008335
1165,10.71230221,0.008351
1166,10.72062135,0.008319
1167,10.72895193,0.008331
1168,10.73728347,0.008332
1169,10.74562264,0.008339
1170,10.75395513,0.008332
1171,10.76228809,0.008333
1172,10.77062249,0.008334
1173,10.77895284,0.00833
1174,10.78728437,0.008332
1175,10.7956183,0.008334
1176,10.80395031,0.008332
1177,10.81230283,0.008353
1178,10.82062268,0.00832
1179,10.82895207,0.008329
1180,10.83728433,0.008332
1181,10.84562182,0.008337
1182,10.85395551,0.008334
1183,10.86228848,0.008333
1184,10.87062073,0.008332
1185,10.87895179,0.008331
1186,10.88728356,0.008332
1187,10.89561844,0.008335
1188,10.90395165,0.008333
1189,10.91230297,0.008351
1190,10.92062211,0.008319
1191,10.92895174,0.00833
1192,10.93728328,0.008332
1193,10.94562149,0.008338
1194,10.95395541,0.008334
1195,10.96228838,0.008333
1196,10.97062063,0.008332
1197,10.97895169,0.008331
1198,10.98728561,0.008334
1199,10.99561691,0.008331
1200,11.0039506,0.008334
1201,11.01230335,0.008353
1202,11.02063084,0.008327
1203,11.0289557,0.008325
1204,11.03730297,0.008347
1205,11.04562497,0.008322
1206,11.05396581,0.008341
1207,11.0622921,0.008326
1208,11.07062912,0.008337
1209,11.07895923,0.00833
1210,11.0872972,0.008338
1211,11.09562707,0.00833
1212,11.10396123,0.008334
1213,11.1123457,0.008384
1214,11.12062955,0.008284
1215,11.12896442,0.008335
1216,11.1372931,0.008329
1217,11.14562297,0.00833
1218,11.15395641,0.008333
1219,11.16228914,0.008333
1220,11.17062354,0.008334
1221,11.17895484,0.008331
1222,11.18728399,0.008329
1223,11.19561768,0.008334
1224,11.20395255,0.008335
1225,11.21230292,0.00835
1226,11.22062254,0.00832
1227,11.22895384,0.008331
1228,11.23728371,0.00833
1229,11.24562192,0.008338
1230,11.25395536,0.008333
1231,11.26228833,0.008333
1232,11.2706213,0.008333
1233,11.27895331,0.008332
1234,11.28730083,0.008348
1235,11.29563451,0.008334
1236,11.30396771,0.008333
1237,11.31231451,0.008347
1238,11.32064319,0.008329
1239,11.32897067,0.008327
1240,11.33729982,0.008329
1241,11.34563851,0.008339
1242,11.35397172,0.008333
1243,11.36230493,0.008333
1244,11.37063885,0.008334
1245,11.37897062,0.008332
1246,11.38731289,0.008342
1247,11.39564586,0.008333
1248,11.40397787,0.008332
1249,11.41232562,0.008348
1250,11.42065597,0.00833
1251,11.42899585,0.00834
1252,11.43731809,0.008322
1253,11.44564605,0.008328
1254,11.45398235,0.008336
1255,11.46231365,0.008331
1256,11.470649,0.008335
1257,11.47897816,0.008329
1258,11.48730111,0.008323
1259,11.49563336,0.008332
1260,11.50397062,0.008337
1261,11.51231599,0.008345
1262,11.52064323,0.008327
1263,11.52897716,0.008334
1264,11.53731585,0.008339
1265,11.54563856,0.008323
1266,11.5539825,0.008344
1267,11.5623126,0.00833
1268,11.57064724,0.008335
1269,11.57898283,0.008336
1270,11.58729291,0.00831
1271,11.59562588,0.008333
1272,11.6039567,0.008331
1273,11.61229849,0.008342
1274,11.62062478,0.008326
1275,11.62895727,0.008332
1276,11.63729286,0.008336
1277,11.64564967,0.008357
1278,11.65395427,0.008305
1279,11.66228509,0.008331
1280,11.67062044,0.008335
1281,11.67895079,0.00833
1282,11.68728042,0.00833
1283,11.69561505,0.008335
1284,11.70394945,0.008334
1285,11.71229816,0.008349
1286,11.72062016,0.008322
1287,11.72895098,0.008331
1288,11.73728252,0.008332
1289,11.74561906,0.008337
1290,11.75395298,0.008334
1291,11.76228523,0.008332
1292,11.77061939,0.008334
1293,11.77895403,0.008335
1294,11.78728223,0.008328
1295,11.79561782,0.008336
1296,11.80394959,0.008332
1297,11.81229544,0.008346
1298,11.82062006,0.008325
1299,11.82894921,0.008329
1300,11.83728242,0.008333
1301,11.84562039,0.008338
1302,11.85395289,0.008332
1303,11.86228752,0.008335
1304,11.87061787,0.00833
1305,11.87894821,0.00833
1306,11.88728094,0.008333
1307,11.89561606,0.008335
1308,11.9039495,0.008333
1309,11.91229677,0.008347
1310,11.92062402,0.008327
1311,11.92895246,0.008328
1312,11.93728542,0.008333
1313,11.94562054,0.008335
1314,11.95397186,0.008351
1315,11.96228838,0.008317
1316,11.97062087,0.008332
1317,11.97895169,0.008331
1318,11.98728538,0.008334
1319,11.99561811,0.008333
1320,12.00394917,0.008331
1321,12.0122993,0.00835
1322,12.02062917,0.00833
1323,12.02895522,0.008326
1324,12.03729677,0.008342
1325,12.04562259,0.008326
1326,12.05396533,0.008343
1327,12.06229043,0.008325
1328,12.07062936,0.008339
1329,12.0789597,0.00833
1330,12.08729744,0.008338
1331,12.09562445,0.008327
1332,12.10396433,0.00834
1333,12.11229539,0.008331
1334,12.12062335,0.008328
1335,12.12894917,0.008326
1336,12.13728714,0.008338
1337,12.14562082,0.008334
1338,12.1539526,0.008332
1339,12.162287,0.008334
1340,12.17061925,0.008332
1341,12.17895126,0.008332
1342,12.18728328,0.008332
1343,12.19561648,0.008333
1344,12.20394993,0.008333
1345,12.21229911,0.008349
1346,12.22061968,0.008321
1347,12.22895026,0.008331
1348,12.23728204,0.008332
1349,12.24562073,0.008339
1350,12.25395274,0.008332
1351,12.26228666,0.008334
1352,12.27061749,0.008331
1353,12.27895117,0.008334
1354,12.2872901,0.008339
1355,12.29563236,0.008342
1356,12.30396271,0.00833
1357,12.3123107,0.008348
1358,12.32063913,0.008328
1359,12.32896757,0.008328
1360,12.33730078,0.008333
1361,12.34563375,0.008333
1362,12.35396767,0.008334
1363,12.36230278,0.008335
1364,12.37063265,0.00833
1365,12.37896228,0.00833
1366,12.38730502,0.008343
1367,12.3956604,0.008355
1368,12.40398908,0.008329
1369,12.41235185,0.008363
1370,12.42068005,0.008328
1371,12.42900467,0.008325
1372,12.43732715,0.008322
1373,12.44566298,0.008336
1374,12.4539938,0.008331
1375,12.46231985,0.008326
1376,12.47064972,0.00833
1377,12.47897816,0.008328
1378,12.48736429,0.008386
1379,12.4956367,0.008272
1380,12.50396824,0.008332
1381,12.51231504,0.008347
1382,12.52065158,0.008337
1383,12.52898169,0.00833
1384,12.53731108,0.008329
1385,12.54563999,0.008329
1386,12.55398226,0.008342
1387,12.56231332,0.008331
1388,12.57063961,0.008326
1389,12.5789721,0.008332
1390,12.58733296,0.008361
1391,12.59562516,0.008292
1392,12.60396481,0.00834
1393,12.61230493,0.00834
1394,12.62062573,0.008321
1395,12.62895942,0.008334
1396,12.63729858,0.008339
1397,12.64562631,0.008328
1398,12.65395665,0.00833
1399,12.66228914,0.008332
1400,12.67062116,0.008332
1401,12.67895222,0.008331
1402,12.6872859,0.008334
1403,12.69561696,0.008331
1404,12.70395064,0.008334
1405,12.71230292,0.008352
1406,12.7206223,0.008319
1407,12.72895169,0.008329
1408,12.73728609,0.008334
1409,12.74562144,0.008335
1410,12.7539556,0.008334
1411,12.76228762,0.008332
1412,12.77062154,0.008334
1413,12.77895403,0.008332
1414,12.78728557,0.008332
1415,12.7956171,0.008332
1416,12.8039515,0.008334
1417,12.81230021,0.008349
1418,12.8206234,0.008323
1419,12.82895255,0.008329
1420,12.837286,0.008333
1421,12.84562206,0.008336
1422,12.85395527,0.008333
1423,12.86228895,0.008334
1424,12.87062001,0.008331
1425,12.87895179,0.008332
1426,12.88728452,0.008333
1427,12.89561677,0.008332
1428,12.90394974,0.008333
1429,12.91229844,0.008349
1430,12.92062187,0.008323
1431,12.92895174,0.00833
1432,12.93728638,0.008335
1433,12.94562101,0.008335
1434,12.95395517,0.008334
1435,12.96228766,0.008332
1436,12.97062087,0.008333
1437,12.97895217,0.008331
1438,12.98728395,0.008332
1439,12.99561644,0.008332
1440,13.00395131,0.008335
1441,13.01230097,0.00835
1442,13.02063227,0.008331
1443,13.02895403,0.008322
1444,13.03729844,0.008344
1445,13.04562473,0.008326
1446,13.05396652,0.008342
1447,13.06229258,0.008326
1448,13.07062936,0.008337
1449,13.07895827,0.008329
1450,13.08730078,0.008343
1451,13.0956254,0.008325
1452,13.10396648,0.008341
1453,13.11229944,0.008333
1454,13.12063217,0.008333
1455,13.12896156,0.008329
1456,13.13729692,0.008335
1457,13.14562917,0.008332
1458,13.15395546,0.008326
1459,13.16228962,0.008334
1460,13.17062306,0.008333
1461,13.17895818,0.008335
1462,13.1872859,0.008328
1463,13.1956172,0.008331
1464,13.20395064,0.008333
1465,13.21230078,0.00835
1466,13.22062254,0.008322
1467,13.22895217,0.00833
1468,13.2372849,0.008333
1469,13.24562264,0.008338
1470,13.25395489,0.008332
1471,13.26228809,0.008333
1472,13.27062011,0.008332
1473,13.27895021,0.00833
1474,13.28728509,0.008335
1475,13.29562283,0.008338
1476,13.30396676,0.008344
1477,13.3123138,0.008347
1478,13.32064247,0.008329
1479,13.32900047,0.008358
1480,13.33731484,0.008314
1481,13.34563828,0.008323
1482,13.35397053,0.008332
1483,13.36230588,0.008335
1484,13.37063837,0.008332
1485,13.37896967,0.008331
1486,13.38730288,0.008333
1487,13.39564681,0.008344
1488,13.40398002,0.008333
1489,13.41232538,0.008345
1490,13.42065406,0.008329
1491,13.42898512,0.008331
1492,13.43731594,0.008331
1493,13.44564986,0.008334
1494,13.45398426,0.008334
1495,13.46231866,0.008334
1496,13.47064781,0.008329
1497,13.47897697,0.008329
1498,13.48731256,0.008336
1499,13.49565387,0.008341
1500,13.50397372,0.00832
1501,13.51231694,0.008343
1502,13.52064776,0.008331
1503,13.52898359,0.008336
1504,13.53732991,0.008346
1505,13.54564381,0.008314
1506,13.55398035,0.008337
1507,13.56231761,0.008337
1508,13.57065082,0.008333
1509,13.57897306,0.008322
1510,13.58731937,0.008346
1511,13.59566736,0.008348
1512,13.60395908,0.008292
1513,13.61229777,0.008339
1514,13.6206317,0.008334
1515,13.62896037,0.008329
1516,13.63729882,0.008338
1517,13.64562941,0.008331
1518,13.65395808,0.008329
1519,13.66228843,0.00833
1520,13.67061973,0.008331
1521,13.67895174,0.008332
1522,13.68728423,0.008332
1523,13.69561768,0.008333
1524,13.70394993,0.008332
1525,13.7122972,0.008347
1526,13.7206223,0.008325
1527,13.72895122,0.008329
1528,13.73728609,0.008335
1529,13.74562192,0.008336
1530,13.75395513,0.008333
1531,13.76228833,0.008333
1532,13.7706244,0.008336
1533,13.7789526,0.008328
1534,13.78728557,0.008333
1535,13.7956171,0.008332
1536,13.80395007,0.008333
1537,13.81229997,0.00835
1538,13.82062244,0.008322
1539,13.82895207,0.00833
1540,13.83728433,0.008332
1541,13.84562159,0.008337
1542,13.85395598,0.008334
1543,13.86232972,0.008374
1544,13.87062073,0.008291
1545,13.87895107,0.00833
1546,13.88728595,0.008335
1547,13.89561725,0.008331
1548,13.90394998,0.008333
1549,13.9122994,0.008349
1550,13.92062259,0.008323
1551,13.92895246,0.00833
1552,13.93728852,0.008336
1553,13.94562149,0.008333
1554,13.95395708,0.008336
1555,13.96228838,0.008331
1556,13.97062135,0.008333
1557,13.97895074,0.008329
1558,13.98728418,0.008333
1559,13.99561667,0.008332
1560,14.00395107,0.008334
1561,14.0122993,0.008348
1562,14.02062845,0.008329
1563,14.02895498,0.008327
1564,14.03731227,0.008357
1565,14.0456245,0.008312
1566,14.05396867,0.008344
1567,14.0622921,0.008323
1568,14.07063055,0.008338
1569,14.07895899,0.008328
1570,14.08729911,0.00834
1571,14.09562683,0.008328
1572,14.10396314,0.008336
1573,14.11229825,0.008335
1574,14.12062645,0.008328
1575,14.12895298,0.008327
1576,14.13728786,0.008335
1577,14.14562488,0.008337
1578,14.15395546,0.008331
1579,14.16228819,0.008333
1580,14.17063379,0.008346
1581,14.1789515,0.008318
1582,14.18728638,0.008335
1583,14.19561648,0.00833
1584,14.20394921,0.008333
1585,14.21230459,0.008355
1586,14.22062326,0.008319
1587,14.22895145,0.008328
1588,14.23728585,0.008334
1589,14.24562168,0.008336
1590,14.25395584,0.008334
1591,14.26228786,0.008332
1592,14.27062106,0.008333
1593,14.27895141,0.00833
1594,14.28728461,0.008333
1595,14.2956171,0.008332
1596,14.30395603,0.008339
1597,14.31231475,0.008359
1598,14.32064343,0.008329
1599,14.32897019,0.008327
1600,14.33730245,0.008332
1601,14.34563899,0.008337
1602,14.35397315,0.008334
1603,14.36231232,0.008339
1604,14.37063718,0.008325
1605,14.37896919,0.008332
1606,14.38730383,0.008335
1607,14.39563346,0.00833
1608,14.40397811,0.008345
1609,14.41232419,0.008346
1610,14.42065477,0.008331
1611,14.42898393,0.008329
1612,14.43731546,0.008332
1613,14.44565105,0.008336
1614,14.45398402,0.008333
1615,14.46231628,0.008332
1616,14.47064829,0.008332
1617,14.47898054,0.008332
1618,14.48731303,0.008332
1619,14.49564266,0.00833
1620,14.50398684,0.008344
1621,14.5123167,0.00833
1622,14.52065015,0.008333
1623,14.52898312,0.008333
1624,14.53732586,0.008343
1625,14.54564357,0.008318
1626,14.55399036,0.008347
1627,14.56231737,0.008327
1628,14.57064986,0.008332
1629,14.57897282,0.008323
1630,14.58731055,0.008338
1631,14.59565616,0.008346
1632,14.60399461,0.008338
1633,14.61229873,0.008304
1634,14.62062454,0.008326
1635,14.62896228,0.008338
1636,14.63729096,0.008329
1637,14.64563465,0.008344
1638,14.65395999,0.008325
1639,14.66229081,0.008331
1640,14.67062116,0.00833
1641,14.67895269,0.008332
1642,14.68728519,0.008332
1643,14.69561791,0.008333
1644,14.7039876,0.00837
1645,14.71229959,0.008312
1646,14.72062159,0.008322
1647,14.72895289,0.008331
1648,14.73728538,0.008332
1649,14.74562073,0.008335
1650,14.75395584,0.008335
1651,14.76228905,0.008333
1652,14.77062058,0.008332
1653,14.77895212,0.008332
1654,14.78728509,0.008333
1655,14.79561734,0.008332
1656,14.80395126,0.008334
1657,14.81229878,0.008348
1658,14.82062292,0.008324
1659,14.82895136,0.008328
1660,14.83728457,0.008333
1661,14.84562373,0.008339
1662,14.85395527,0.008332
1663,14.86228824,0.008333
1664,14.87061977,0.008332
1665,14.87895179,0.008332
1666,14.88728476,0.008333
1667,14.89561749,0.008333
1668,14.90394974,0.008332
1669,14.9122982,0.008348
1670,14.92062259,0.008324
1671,14.92895079,0.008328
1672,14.93728519,0.008334
1673,14.94562078,0.008336
1674,14.95395565,0.008335
1675,14.9622891,0.008333
1676,14.97062039,0.008331
1677,14.97895289,0.008332
1678,14.98728585,0.008333
1679,14.99561834,0.008332
1680,15.00395203,0.008334
1681,15.01230145,0.008349
1682,15.0206306,0.008329
1683,15.02895474,0.008324
1684,15.03730369,0.008349
1685,15.04562473,0.008321
1686,15.05396771,0.008343
1687,15.06229186,0.008324
1688,15.07062888,0.008337
1689,15.07895994,0.008331
1690,15.08730006,0.00834
1691,15.09562612,0.008326
1692,15.10396242,0.008336
1693,15.1122992,0.008337
1694,15.1206317,0.008332
1695,15.12896109,0.008329
1696,15.13729405,0.008333
1697,15.14562225,0.008328
1698,15.15395832,0.008336
1699,15.16228867,0.00833
1700,15.17062068,0.008332
1701,15.17895365,0.008333
1702,15.18728614,0.008332
1703,15.19561768,0.008332
1704,15.20395088,0.008333
1705,15.21230054,0.00835
1706,15.22062254,0.008322
1707,15.22895169,0.008329
1708,15.2372849,0.008333
1709,15.24562311,0.008338
1710,15.25395441,0.008331
1711,15.26228881,0.008334
1712,15.27062011,0.008331
1713,15.27895236,0.008332
1714,15.28728533,0.008333
1715,15.29561734,0.008332
1716,15.30394983,0.008332
1717,15.31230807,0.008358
1718,15.32063794,0.00833
1719,15.32896733,0.008329
1720,15.33730245,0.008335
1721,15.34564257,0.00834
1722,15.35397148,0.008329
1723,15.36230516,0.008334
1724,15.37063575,0.008331
1725,15.37896776,0.008332
1726,15.38729978,0.008332
1727,15.39563274,0.008333
1728,15.40396571,0.008333
1729,15.41232657,0.008361
1730,15.42066288,0.008336
1731,15.42898202,0.008319
1732,15.43731332,0.008331
1733,15.44571018,0.008397
1734,15.45398402,0.008274
1735,15.46231604,0.008332
1736,15.47065973,0.008344
1737,15.47898769,0.008328
1738,15.48733234,0.008345
1739,15.49567699,0.008345
1740,15.50401282,0.008336
1741,15.51233673,0.008324
1742,15.52065086,0.008314
1743,15.52898955,0.008339
1744,15.53732681,0.008337
1745,15.54568887,0.008362
1746,15.55397606,0.008287
1747,15.5623188,0.008343
1748,15.57064891,0.00833
1749,15.5789752,0.008326
1750,15.58730769,0.008332
1751,15.59565806,0.00835
1752,15.60398388,0.008326
1753,15.61232805,0.008344
1754,15.6206274,0.008299
1755,15.62895989,0.008332
1756,15.63730311,0.008343
1757,15.64563322,0.00833
1758,15.65396214,0.008329
1759,15.6622982,0.008336
1760,15.67062974,0.008332
1761,15.67895436,0.008325
1762,15.68728852,0.008334
1763,15.69561791,0.008329
1764,15.70395398,0.008336
1765,15.71230197,0.008348
1766,15.72062302,0.008321
1767,15.72895122,0.008328
1768,15.73728919,0.008338
1769,15.74562359,0.008334
1770,15.75395465,0.008331
1771,15.76228738,0.008333
1772,15.77062106,0.008334
1773,15.77895188,0.008331
1774,15.78728652,0.008335
1775,15.79561567,0.008329
1776,15.80394983,0.008334
1777,15.81230617,0.008356
1778,15.82062364,0.008317
1779,15.82895303,0.008329
1780,15.837286,0.008333
1781,15.84562731,0.008341
1782,15.85395551,0.008328
1783,15.86228824,0.008333
1784,15.87062049,0.008332
1785,15.87895322,0.008333
1786,15.88728523,0.008332
1787,15.89561606,0.008331
